Price,Address,City,Bedrooms,Baths,Area,Type
240000000,"DHA Phase 10, DHA Defence",Lahore,1,1,56.00 Kanal,Farm House
50000000,"Barki Road, Cantt",Lahore,1,2,38.00 Kanal,Farm House
52500000,"Bedian Road, Lahore",Lahore,2,3,8.00 Kanal,Farm House
30000000,"Mustafabad Lalyani, Lahore",Lahore,3,3,5.00 Kanal,Farm House
52500000,"Barki Road, Cantt",Lahore,2,2,4.00 Kanal,Farm House
70000000,"Thethar, Lahore",Lahore,3,3,8.00 Kanal,Farm House
70000000,"Sue-e-Asal Road, Lahore",Lahore,3,4,16.00 Kanal,Farm House
145000000,"Barki Road, Cantt",Lahore,8,6,9.11 Kanal,Farm House
55000000,"Barki Road, Cantt",Lahore,2,3,3.70 Kanal,Farm House
54000000,"DHA Phase 7, DHA Defence",Lahore,1,1,8.00 Kanal,Farm House
155000000,"Barki Road, Cantt",Lahore,4,4,12.00 Kanal,Farm House
45000000,"Jati Umra Road, Lahore",Lahore,2,2,4.13 Kanal,Farm House
3000000,"Sue-e-Asal Road, Lahore",Lahore,2,2,8.30 Kanal,Farm House
80000000,"Bedian Road, Lahore",Lahore,6,6,4.00 Kanal,Farm House
56000000,"Swiss Farms, Bedian Road",Lahore,2,2,8.00 Kanal,Farm House
28000000,"Swiss Farms, Bedian Road",Lahore,1,1,4.00 Kanal,Farm House
6500000,"Swiss Farms, Bedian Road",Lahore,1,1,1.00 Kanal,Farm House
75000000,"Bedian Road, Lahore",Lahore,3,3,3.00 Kanal,Farm House
120000000,"Bedian Road, Lahore",Lahore,4,5,13.00 Kanal,Farm House
35000000,"Bedian Road, Lahore",Lahore,2,2,4.00 Kanal,Farm House
120000000,"Bedian Road, Lahore",Lahore,4,4,17.00 Kanal,Farm House
65000000,"Bedian Road, Lahore",Lahore,2,1,9.50 Kanal,Farm House
45000000,"Bedian Road, Lahore",Lahore,2,2,4.50 Kanal,Farm House
150000000,"Bedian Road, Lahore",Lahore,3,3,8.00 Kanal,Farm House
120000000,"Thethar, Lahore",Lahore,4,5,13.00 Kanal,Farm House
74000000,"Bedian Road, Lahore",Lahore,5,6,4.00 Kanal,Farm House
35000000,"Lakhoki, Bedian Road",Lahore,2,2,4.00 Kanal,Farm House
130000000,"Lakhoki, Bedian Road",Lahore,4,4,17.00 Kanal,Farm House
130000000,"Thethar, Lahore",Lahore,4,5,13.00 Kanal,Farm House
120000000,"Lakhoki, Bedian Road",Lahore,4,4,17.00 Kanal,Farm House
80000000,"Green Acres Housing Society, Lahore",Lahore,4,6,4.00 Kanal,Farm House
45000000,"Bedian Road, Lahore",Lahore,4,6,6.00 Kanal,Farm House
120000000,"Bedian Road, Lahore",Lahore,4,4,8.00 Kanal,Farm House
50000000,"Thethar, Lahore",Lahore,5,6,2.20 Kanal,Farm House
150000000,"Gajju Matah, Lahore",Lahore,4,4,22.00 Kanal,Farm House
580000000,"Thethar, Lahore",Lahore,7,6,48.00 Kanal,Farm House
120000000,"Thethar, Lahore",Lahore,4,5,8.00 Kanal,Farm House
36000000,"Le Greenz Luxury Farm House Society, Bedian Road",Lahore,6,6,6.00 Kanal,Farm House
13500000,"Bedian Road, Lahore",Lahore,1,1,4.00 Kanal,Farm House
352000000,"Thethar, Lahore",Lahore,1,1,44.00 Kanal,Farm House
40000000,"Barki Road, Cantt",Lahore,2,2,4.00 Kanal,Farm House
53800000,"Barki Road, Cantt",Lahore,2,3,3.15 Kanal,Farm House
180000000,"Barki Road, Cantt",Lahore,8,6,10.00 Kanal,Farm House
35000000,"Barki Road, Cantt",Lahore,2,4,4.00 Kanal,Farm House
120000000,"DHA Phase 6, DHA Defence",Lahore,5,5,10.00 Kanal,Farm House
25000000,"Govt Officers Housing Society - Block A, Govt Officers Cooperative Housing Society",Lahore,1,1,2.00 Kanal,Farm House
130000000,"Spring Meadows, Bedian Road",Lahore,2,2,8.00 Kanal,Farm House
170000000,"Barki Road, Cantt",Lahore,5,6,9.11 Kanal,Farm House
55000000,"Barki Road, Cantt",Lahore,6,6,3.15 Kanal,Farm House
485000000,"Bedian Road, Lahore",Lahore,3,3,64.00 Kanal,Farm House
48200000,"IEP Engineers Town, Lahore",Lahore,1,2,2.00 Kanal,Farm House
80000000,"Jati Umra Road, Lahore",Lahore,1,1,4.00 Kanal,Farm House
45000000,"Bedian Road, Lahore",Lahore,2,3,4.00 Kanal,Farm House
37000000,"Barki Road, Cantt",Lahore,1,1,8.00 Kanal,Farm House
255000000,"Gulberg Greens - Block A, Gulberg Greens",Islamabad,6,6,4.00 Kanal,Farm House
350000000,"Gulberg Greens - Block C, Gulberg Greens",Islamabad,5,5,5.00 Kanal,Farm House
75000000,"Shah Allah Ditta, Islamabad",Islamabad,2,2,2.65 Kanal,Farm House
300000000,"Chak Shahzad Farms, Chak Shahzad",Islamabad,2,2,22.00 Kanal,Farm House
450000000,"Gulberg Greens, Gulberg",Islamabad,6,6,5.00 Kanal,Farm House
50000000,"Motorway Chowk, Islamabad",Islamabad,8,6,5.00 Kanal,Farm House
350000000,"Gulberg Greens, Gulberg",Islamabad,7,6,5.00 Kanal,Farm House
18000000,"Kazani Resorts, Simly Dam Road",Islamabad,1,1,10 Marla,Farm House
8500000,"Rawat, Islamabad",Islamabad,2,2,2.00 Kanal,Farm House
250000000,"Chak Shahzad Farms, Chak Shahzad",Islamabad,1,1,20.00 Kanal,Farm House
350000000,"Gulberg Greens, Gulberg",Islamabad,5,5,4.00 Kanal,Farm House
300000000,"Gulberg Greens - Executive Block, Gulberg Greens",Islamabad,8,6,4.00 Kanal,Farm House
350000000,"Gulberg Greens, Gulberg",Islamabad,5,6,5.00 Kanal,Farm House
350000000,"Gulberg Greens, Gulberg",Islamabad,5,6,4.00 Kanal,Farm House
320000000,"Chak Shahzad Farms, Chak Shahzad",Islamabad,3,3,22.00 Kanal,Farm House
350000000,"Gulberg Greens - Block C, Gulberg Greens",Islamabad,7,6,7.00 Kanal,Farm House
850000000,"Chak Shahzad, Islamabad",Islamabad,4,3,40.00 Kanal,Farm House
375000000,"Gulberg Greens, Gulberg",Islamabad,6,6,7.57 Kanal,Farm House
350000000,"Gulberg, Islamabad",Islamabad,7,6,5.00 Kanal,Farm House
350000000,"Gulberg Greens, Gulberg",Islamabad,6,6,4.00 Kanal,Farm House
300000000,"Gulberg, Islamabad",Islamabad,6,6,5.00 Kanal,Farm House
420000000,"Gulberg Greens, Gulberg",Islamabad,6,6,5.00 Kanal,Farm House
300000000,"Tarlai, Islamabad",Islamabad,10,6,28.00 Kanal,Farm House
260000000,"Gulberg Greens - Executive Block, Gulberg Greens",Islamabad,8,6,4.00 Kanal,Farm House
250000000,"Tarlai, Islamabad",Islamabad,4,5,16.00 Kanal,Farm House
550000000,"Chak Shahzad, Islamabad",Islamabad,5,5,40.00 Kanal,Farm House
350000000,"Gulberg Greens - Block C, Gulberg Greens",Islamabad,5,5,6.50 Kanal,Farm House
305000000,"Gulberg Greens - Block C, Gulberg Greens",Islamabad,6,6,4.00 Kanal,Farm House
89000000,"Margalla View Housing Society, D-17",Islamabad,5,6,3.00 Kanal,Farm House
330000000,"Chak Shahzad Farms, Chak Shahzad",Islamabad,4,4,20.00 Kanal,Farm House
320000000,"Chak Shahzad, Islamabad",Islamabad,5,5,20.00 Kanal,Farm House
500000000,"Chak Shahzad Farms, Chak Shahzad",Islamabad,1,1,40.00 Kanal,Farm House
380000000,"Gulberg Greens, Gulberg",Islamabad,6,6,5.00 Kanal,Farm House
350000000,"Tarlai, Islamabad",Islamabad,7,6,28.00 Kanal,Farm House
47000000,"Simly Dam Road, Islamabad",Islamabad,7,6,2.00 Kanal,Farm House
130000000,"Bhara kahu, Islamabad",Islamabad,10,6,5.00 Kanal,Farm House
480000000,"Orchard Scheme, Islamabad",Islamabad,3,3,22.00 Kanal,Farm House
390000000,"Tarlai, Islamabad",Islamabad,5,6,42.00 Kanal,Farm House
500000000,"Orchard Scheme, Islamabad",Islamabad,1,1,22.00 Kanal,Farm House
420000000,"Chak Shahzad, Islamabad",Islamabad,6,6,22.00 Kanal,Farm House
600000000,"Chak Shahzad, Islamabad",Islamabad,5,5,40.00 Kanal,Farm House
430000000,"Eighteen, Kashmir Highway",Islamabad,7,6,8.00 Kanal,Farm House
440000000,"Gulberg Greens, Gulberg",Islamabad,6,6,5.00 Kanal,Farm House
120000000,"Simly Dam Road, Islamabad",Islamabad,5,5,23.00 Kanal,Farm House
31500000,"Simly Dam Road, Islamabad",Islamabad,4,4,2.00 Kanal,Farm House
86000000,"Bani Gala, Islamabad",Islamabad,3,4,5.50 Kanal,Farm House
300000000,"Gulberg Greens, Gulberg",Islamabad,8,6,4.00 Kanal,Farm House
100000000,"Margalla View Housing Society, D-17",Islamabad,8,6,3.00 Kanal,Farm House
175000000,"Bani Gala, Islamabad",Islamabad,7,6,4.00 Kanal,Farm House
65000000,"Margalla View Housing Society, D-17",Islamabad,5,4,4.00 Kanal,Farm House
80000000,"Multi Residencia & Orchards, Islamabad",Islamabad,5,5,8.00 Kanal,Farm House
170000000,"Bani Gala, Islamabad",Islamabad,7,6,4.00 Kanal,Farm House
120000000,"Pir Sohawa Road, Pir Sohawa",Islamabad,4,3,9.00 Kanal,Farm House
45000000,"Bhara kahu, Islamabad",Islamabad,5,3,3.50 Kanal,Farm House
400000000,"Gulberg, Islamabad",Islamabad,7,6,5.00 Kanal,Farm House
220000000,"Sihala, Islamabad",Islamabad,4,6,14.00 Kanal,Farm House
350000000,"Lehtarar Road, Islamabad",Islamabad,6,5,28.00 Kanal,Farm House
89000000,"D-17, Islamabad",Islamabad,5,6,3.00 Kanal,Farm House
103500000,"Bhara kahu, Islamabad",Islamabad,4,5,23.00 Kanal,Farm House
32500000,"DHA Defence Phase 6, DHA Defence",Islamabad,1,1,4.00 Kanal,Farm House
500000000,"Chak Shahzad Farms, Chak Shahzad",Islamabad,6,6,40.00 Kanal,Farm House
9000000,"Rawat, Islamabad",Islamabad,2,2,2.00 Kanal,Farm House
60000000,"Simly Dam Road, Islamabad",Islamabad,6,6,5.00 Kanal,Farm House
100000000,"D-17, Islamabad",Islamabad,6,6,2.65 Kanal,Farm House
170000000,"Tarlai, Islamabad",Islamabad,1,1,20.00 Kanal,Farm House
400000000,"Gulberg Greens, Gulberg",Islamabad,5,6,5.75 Kanal,Farm House
350000000,"Chak Shahzad, Islamabad",Islamabad,2,2,20.00 Kanal,Farm House
720000000,"Chak Shahzad Farms, Chak Shahzad",Islamabad,4,4,40.00 Kanal,Farm House
120000000,"Bani Gala, Islamabad",Islamabad,7,6,3.50 Kanal,Farm House
470000000,"Chak Shahzad Farms, Chak Shahzad",Islamabad,5,5,40.00 Kanal,Farm House
120000000,"Bani Gala, Islamabad",Islamabad,7,6,4.50 Kanal,Farm House
250000000,"Tarlai, Islamabad",Islamabad,1,1,24.00 Kanal,Farm House
350000000,"Orchard Scheme, Islamabad",Islamabad,1,1,20.00 Kanal,Farm House
62500000,"Simly Dam Road, Islamabad",Islamabad,4,4,5.00 Kanal,Farm House
140000000,"Shah Allah Ditta, Islamabad",Islamabad,2,2,4.00 Kanal,Farm House
75000000,"Multi Residencia & Orchards, Islamabad",Islamabad,3,5,5.00 Kanal,Farm House
330000000,"Gulberg Greens - Block C, Gulberg Greens",Islamabad,8,6,6.00 Kanal,Farm House
297200000,"Eighteen, Kashmir Highway",Islamabad,6,6,4.00 Kanal,Farm House
300000000,"Chak Shahzad Farms, Chak Shahzad",Islamabad,5,6,20.00 Kanal,Farm House
500000000,"Chak Shahzad, Islamabad",Islamabad,4,5,50.00 Kanal,Farm House
730000000,"Chak Shahzad, Islamabad",Islamabad,4,4,40.00 Kanal,Farm House
117500000,"Pir Sohawa, Islamabad",Islamabad,4,3,8.00 Kanal,Farm House
115000000,"DHA Oasis, DHA City Karachi",Karachi,4,4,6.00 Kanal,Farm House
95000000,"DHA Oasis - Sector 1, DHA Oasis",Karachi,3,4,5.00 Kanal,Farm House
115000000,"DHA Oasis - Sector 1, DHA Oasis",Karachi,4,5,6.00 Kanal,Farm House
68000000,"DHA City Karachi, Karachi",Karachi,3,3,4.00 Kanal,Farm House
55000000,"Gadap Town, Karachi",Karachi,3,4,8.00 Kanal,Farm House
45000000,"Gadap Town, Karachi",Karachi,3,3,5.00 Kanal,Farm House
38500000,"Gulistan-e-Jauhar - Block 12, Gulistan-e-Jauhar",Karachi,6,6,4.8 Marla,Farm House
110000000,"Bahria Town Karachi, Karachi",Karachi,6,6,9.60 Kanal,Farm House
40000000,"Super Highway, Karachi",Karachi,2,2,9.70 Kanal,Farm House
9800000,"KDA Employees Society - Korangi, Korangi",Karachi,3,2,4.8 Marla,Farm House
70000000,"Gadap Town, Karachi",Karachi,8,6,9.68 Kanal,Farm House
9450000,"Spanish Homes by Icon, Raiwind Road",Lahore,2,2,3.9 Marla,Farm House
8500000,"Johar Town, Lahore",Lahore,1,2,3 Marla,Farm House
6700000,"Eden Lane Villas 2, Eden",Lahore,2,1,5 Marla,Farm House
5000000,"Edenabad, Eden",Lahore,2,2,3 Marla,Farm House
4500000,"Edenabad, Eden",Lahore,2,1,3 Marla,Farm House
4800000,"Edenabad, Eden",Lahore,2,2,3 Marla,Farm House
4100000,"Edenabad, Eden",Lahore,2,1,3 Marla,Farm House
3900000,"Edenabad, Eden",Lahore,2,1,3 Marla,Farm House
25000000,"Johar Town Phase 2 - Block J, Johar Town Phase 2",Lahore,6,6,5 Marla,Farm House
42000,"Bahria Town - Sector E, Bahria Town",Lahore,2,3,10 Marla,Farm House
10500,"Bahria Orchard Phase 1, Bahria Orchard",Lahore,2,2,3 Marla,Farm House
4150000,"Edenabad, Eden",Lahore,2,2,3 Marla,Farm House
4200000,"Edenabad, Eden",Lahore,2,1,3 Marla,Farm House
35000,"Bahria Town - Sector E, Bahria Town",Lahore,1,2,5 Marla,Farm House
5000000,"Edenabad, Eden",Lahore,3,2,3 Marla,Farm House
43000000,"Khayaban-e-Amin, Lahore",Lahore,6,6,10 Marla,Farm House
5500000,"Edenabad, Eden",Lahore,2,1,3 Marla,Farm House
15000000,"Allama Iqbal Town, Lahore",Lahore,2,2,4 Marla,Farm House
17000,"Garhi Shahu, Lahore",Lahore,1,1,3 Marla,Farm House
60000,"Allama Iqbal Town, Lahore",Lahore,2,3,13 Marla,Farm House
7400000,"Bahria Orchard, Lahore",Lahore,2,2,5 Marla,Farm House
20000,"Siddiqia Society (College Road), Lahore",Lahore,2,1,5 Marla,Farm House
4300000,"Eden Lane Villas 1 Block B, Eden Lane Villas 1",Lahore,2,2,3 Marla,Farm House
6200000,"Eden Lane Villas 1 Block A, Eden Lane Villas 1",Lahore,2,2,5 Marla,Farm House
5800000,"Awami Villas - Block D, Awami Villas",Lahore,2,2,5 Marla,Farm House
20500000,"DHA 9 Town, DHA Defence",Lahore,3,4,5.5 Marla,Farm House
5800000,"Quetta Town - Sector 18-A, Scheme 33 - Sector 18-A",Karachi,2,2,4.4 Marla,Farm House
22000000,"North Nazimabad - Block C, North Nazimabad",Karachi,3,3,8.8 Marla,Farm House
9000000,"North Nazimabad - Block J, North Nazimabad",Karachi,2,2,4 Marla,Farm House
25500000,"Gulshan-e-Iqbal - Block 1, Gulshan-e-Iqbal",Karachi,3,4,9.6 Marla,Farm House
16500000,"Shamsi Society, Shah Faisal Town",Karachi,4,4,8 Marla,Farm House
28500000,"PECHS Block 2, PECHS",Karachi,3,3,3.00 Kanal,Farm House
28000000,"Nazimabad 4, Nazimabad",Karachi,4,4,9.3 Marla,Farm House
40000000,"PECHS Block 2, PECHS",Karachi,4,4,9.8 Marla,Farm House
10500000,"PIB Colony, Karachi",Karachi,4,2,4 Marla,Farm House
18000000,"North Nazimabad - Block I, North Nazimabad",Karachi,3,3,8 Marla,Farm House
13000000,"Gulshan-e-Iqbal - Block 6, Gulshan-e-Iqbal",Karachi,2,3,4.8 Marla,Farm House
7000000,"Shamsi Society, Shah Faisal Town",Karachi,2,2,4 Marla,Farm House
10500000,"Federal B Area - Block 14, Federal B Area",Karachi,2,3,4.8 Marla,Farm House
49900000,"Federal B Area - Block 13, Federal B Area",Karachi,4,4,16 Marla,Farm House
14500000,"De Comforts, Federal B Area - Block 8",Karachi,2,2,4.8 Marla,Farm House
13500000,"De Comforts, Federal B Area - Block 8",Karachi,2,2,4.8 Marla,Farm House
26000000,"North Nazimabad - Block H, North Nazimabad",Karachi,4,4,9.3 Marla,Farm House
20000000,"North Nazimabad - Block I, North Nazimabad",Karachi,3,3,9.6 Marla,Farm House
25000000,"Dhoraji Colony, Gulshan-e-Iqbal Town",Karachi,3,4,6.7 Marla,Farm House
32500000,"Kashmir Road, Karachi",Karachi,3,3,3.20 Kanal,Farm House
32500000,"Tariq Road, Karachi",Karachi,3,3,8 Marla,Farm House
43000000,"PECHS Block 2, PECHS",Karachi,3,3,15.6 Marla,Farm House
40000000,"Bahadurabad, Gulshan-e-Iqbal Town",Karachi,4,4,8.4 Marla,Farm House
60000000,"KDA Officers Society, Gulshan-e-Iqbal Town",Karachi,4,3,10.4 Marla,Farm House
18500000,"North Nazimabad - Block J, North Nazimabad",Karachi,3,3,8 Marla,Farm House
10000000,"Nazimabad, Karachi",Karachi,3,3,5.3 Marla,Farm House
35000000,"PECHS Block 2, PECHS",Karachi,4,4,8.9 Marla,Farm House
3000000,"Federal B Area, Karachi",Karachi,2,1,1.8 Marla,Farm House
3000000,"Liaquatabad - Block 6, Liaquatabad",Karachi,2,1,1.8 Marla,Farm House
10000000,"Nazimabad 2, Nazimabad",Karachi,2,2,5.3 Marla,Farm House
35000000,"PECHS Block 2, PECHS",Karachi,3,3,7.6 Marla,Farm House
37500000,"Bahadurabad, Gulshan-e-Iqbal Town",Karachi,3,5,8 Marla,Farm House
33000000,"Gulshan-e-Iqbal - Block 1, Gulshan-e-Iqbal",Karachi,3,4,9.6 Marla,Farm House
24000000,"Gulshan-e-Iqbal - Block 13/D-1, Gulshan-e-Iqbal",Karachi,3,4,9.6 Marla,Farm House
45000000,"Gulistan-e-Jauhar - Block 2, Gulistan-e-Jauhar",Karachi,4,4,16 Marla,Farm House
55000000,"Hill Park, Karachi",Karachi,4,4,11.2 Marla,Farm House
60000000,"Hill Park, Karachi",Karachi,5,5,1.00 Kanal,Farm House
16500000,"Dhoraji Colony, Gulshan-e-Iqbal Town",Karachi,3,4,6.4 Marla,Farm House
17000000,"Gulistan-e-Jauhar - Block 5, Gulistan-e-Jauhar",Karachi,3,3,8 Marla,Farm House
46000000,"HMR Waterfront, DHA Phase 8",Karachi,1,2,4.8 Marla,Farm House
15000000,"Delhi Mercantile Society, Gulshan-e-Iqbal Town",Karachi,2,2,4.9 Marla,Farm House
26500000,"Gulistan-e-Jauhar - Block 2, Gulistan-e-Jauhar",Karachi,3,3,12 Marla,Farm House
4900000,"Federal B Area - Block 16, Federal B Area",Karachi,2,2,2.4 Marla,Farm House
17500000,"North Nazimabad - Block D, North Nazimabad",Karachi,3,3,6.8 Marla,Farm House
16500000,"Gulshan-e-Iqbal - Block 11, Gulshan-e-Iqbal",Karachi,3,3,8 Marla,Farm House
34000000,"Karachi Administration Employees Society, Jamshed Town",Karachi,4,4,9 Marla,Farm House
26000000,"Gulshan-e-Iqbal - Block 1, Gulshan-e-Iqbal",Karachi,3,3,10.2 Marla,Farm House
16000000,"North Nazimabad - Block B, North Nazimabad",Karachi,3,3,7.2 Marla,Farm House
55000000,"North Nazimabad - Block D, North Nazimabad",Karachi,7,6,12 Marla,Farm House
8900000,"Nazimabad 1, Nazimabad",Karachi,2,3,4.8 Marla,Farm House
9800000,"Federal B Area - Block 15, Federal B Area",Karachi,3,3,4.8 Marla,Farm House
7300000,"Federal B Area - Block 9, Federal B Area",Karachi,3,3,4.8 Marla,Farm House
12200000,"Bufferzone - Sector 15-A/2, Buffer Zone",Karachi,2,2,4.8 Marla,Farm House
33000000,"PECHS Block 2, PECHS",Karachi,3,3,7.1 Marla,Farm House
26000000,"Gulshan-e-Iqbal, Gulshan-e-Iqbal Town",Karachi,3,3,9.6 Marla,Farm House
20000000,"North Karachi - Sector 11A, North Karachi",Karachi,3,3,9.6 Marla,Farm House
12500000,"Bufferzone - Sector 15-A/2, Buffer Zone",Karachi,3,2,4.8 Marla,Farm House
31000000,"Gulshan-e-Iqbal - Block 13/D, Gulshan-e-Iqbal",Karachi,4,4,9.6 Marla,Farm House
50000000,"Amir Khusro, Karachi",Karachi,4,5,12 Marla,Farm House
16500000,"PECHS Block 2, PECHS",Karachi,2,2,4 Marla,Farm House
26500000,"Gulshan-e-Iqbal - Block 13/C, Gulshan-e-Iqbal",Karachi,3,3,9.6 Marla,Farm House
14500000,"Saadi Town, Scheme 33",Karachi,3,3,4.8 Marla,Farm House
31000000,"Gulshan-e-Iqbal - Block 1, Gulshan-e-Iqbal",Karachi,3,3,9.6 Marla,Farm House
45000000,"PECHS Block 2, PECHS",Karachi,4,4,12 Marla,Farm House
21000000,"North Nazimabad - Block H, North Nazimabad",Karachi,3,3,9.6 Marla,Farm House
18000000,"North Nazimabad - Block H, North Nazimabad",Karachi,3,3,6.4 Marla,Farm House
37500000,"Federal B Area - Block 6, Federal B Area",Karachi,3,3,12 Marla,Farm House
41000000,"Federal B Area - Block 10, Federal B Area",Karachi,4,4,16 Marla,Farm House
8500000,"DHA Phase 2 Extension, DHA Defence",Karachi,2,2,6.9 Marla,Farm House
18500000,"Federal B Area - Block 12, Federal B Area",Karachi,3,3,8 Marla,Farm House
32500000,"Gulshan-e-Iqbal - Block 7, Gulshan-e-Iqbal",Karachi,3,3,9.6 Marla,Farm House
25000000,"Gulshan-e-Iqbal - Block 13/C, Gulshan-e-Iqbal",Karachi,4,4,9.6 Marla,Farm House
32500000,"Gulshan-e-Iqbal, Gulshan-e-Iqbal Town",Karachi,3,3,9.6 Marla,Farm House
26500000,"Gulshan-e-Iqbal - Block 13/D-1, Gulshan-e-Iqbal",Karachi,3,3,9.6 Marla,Farm House
9500000,"North Nazimabad - Block J, North Nazimabad",Karachi,2,2,4 Marla,Farm House
16500000,"North Nazimabad - Block D, North Nazimabad",Karachi,3,3,8 Marla,Farm House
18000000,"North Nazimabad - Block B, North Nazimabad",Karachi,3,3,8 Marla,Farm House
22500000,"North Nazimabad - Block L, North Nazimabad",Karachi,4,4,10.2 Marla,Farm House
8500000,"PECHS Block 2, PECHS",Karachi,2,2,4 Marla,Farm House
13500000,"PECHS Block 2, PECHS",Karachi,2,2,4 Marla,Farm House
50000000,"Federal B Area - Block 13, Federal B Area",Karachi,4,4,16 Marla,Farm House
10000000,"Federal B Area - Block 16, Federal B Area",Karachi,2,3,4.8 Marla,Farm House
9800000,"Federal B Area - Block 15, Federal B Area",Karachi,2,2,4.8 Marla,Farm House
11000000,"North Karachi - Sector 11A, North Karachi",Karachi,3,3,6 Marla,Farm House
8000000,"Federal B Area - Block 15, Federal B Area",Karachi,3,4,5.8 Marla,Farm House
30000000,"North Nazimabad - Block H, North Nazimabad",Karachi,4,4,11.2 Marla,Farm House
45000000,"PECHS Block 2, PECHS",Karachi,4,4,10.4 Marla,Farm House
4250000,"Scheme 33, Karachi",Karachi,2,2,2.9 Marla,Farm House
26500000,"Gulshan-e-Iqbal - Block 1, Gulshan-e-Iqbal",Karachi,3,3,10 Marla,Farm House
13500000,"North Nazimabad - Block I, North Nazimabad",Karachi,3,3,6 Marla,Farm House
13500000,"North Nazimabad - Block L, North Nazimabad",Karachi,3,3,6.8 Marla,Farm House
7500000,"KESC Housing Society, Scheme 33",Karachi,2,2,3.2 Marla,Farm House
14000000,"De Comforts, Federal B Area - Block 8",Karachi,2,2,4.8 Marla,Farm House
18000000,"Gulistan-e-Jauhar - Block 13, Gulistan-e-Jauhar",Karachi,3,3,8 Marla,Farm House
25500000,"Gulistan-e-Jauhar - Block 14, Gulistan-e-Jauhar",Karachi,3,3,12 Marla,Farm House
50000000,"Clifton, Karachi",Karachi,3,4,11.1 Marla,Farm House
19000000,"North Nazimabad - Block C, North Nazimabad",Karachi,3,3,8 Marla,Farm House
32500000,"Gulshan-e-Iqbal - Block 13/D, Gulshan-e-Iqbal",Karachi,4,4,8 Marla,Farm House
33500000,"Gulshan-e-Iqbal - Block 13/C, Gulshan-e-Iqbal",Karachi,3,4,9.6 Marla,Farm House
8700000,"Federal B Area, Karachi",Karachi,3,3,4.8 Marla,Farm House
7500000,"Dastgir Colony, Karachi",Karachi,3,3,4.8 Marla,Farm House
22500000,"North Nazimabad - Block N, North Nazimabad",Karachi,3,3,10.7 Marla,Farm House
5800000,"Federal B Area, Karachi",Karachi,2,2,2.8 Marla,Farm House
14500000,"Alamgir Road, Gulshan-e-Iqbal Town",Karachi,2,2,4 Marla,Farm House
31000000,"Gulistan-e-Jauhar - Block 14, Gulistan-e-Jauhar",Karachi,3,4,15 Marla,Farm House
6500000,"Shamsi Society, Shah Faisal Town",Karachi,2,3,5 Marla,Farm House
37000000,"PECHS Block 2, PECHS",Karachi,4,4,12 Marla,Farm House
32500000,"Bath Island, Karachi",Karachi,3,4,12 Marla,Farm House
17500000,"KDA Employees Cooperative Housing Society, Scheme 33 - Sector 15-A",Karachi,3,3,9.6 Marla,Farm House
17500000,"North Nazimabad - Block I, North Nazimabad",Karachi,3,3,8 Marla,Farm House
4000000,"Federal B Area - Block 9, Federal B Area",Karachi,2,2,2.2 Marla,Farm House
67000000,"Civil Lines, Karachi",Karachi,4,4,17.8 Marla,Farm House
21000000,"Gulistan-e-Jauhar - Block 3-A, Gulistan-e-Jauhar",Karachi,3,3,12 Marla,Farm House
17500000,"Gulistan-e-Jauhar - Block 14, Gulistan-e-Jauhar",Karachi,3,3,6.4 Marla,Farm House
5500000,"Quetta Town - Sector 18-A, Scheme 33 - Sector 18-A",Karachi,2,2,4 Marla,Farm House
7700000,"Quetta Town - Sector 18-A, Scheme 33 - Sector 18-A",Karachi,2,3,4.8 Marla,Farm House
17000000,"Gulistan-e-Jauhar - Block 3-A, Gulistan-e-Jauhar",Karachi,3,3,8 Marla,Farm House
17000000,"Gulistan-e-Jauhar - Block 14, Gulistan-e-Jauhar",Karachi,3,3,7.2 Marla,Farm House
11500000,"Gulistan-e-Jauhar - Block 11, Gulistan-e-Jauhar",Karachi,3,3,8 Marla,Farm House
30000000,"PECHS Block 2, PECHS",Karachi,4,4,8 Marla,Farm House
